StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,audio_q,anger1a,afraid1a,hopeful1a,proud1a,strong1a,knowledge1a,moral1a,inspiring1a,anger1b,afraid1b,hopeful1b,proud1b,strong1b,knowledge1b,moral1b,inspiring1b,angry3a,afraid3a,hopeful3a,proud3a,strong3a,knowledge3a,moral3a,inspiring3a,angry3b,afraid3b,hopeful3b,proud3b,strong3b,knowledge3b,moral3b,inspiring3b,angry4a,afraid4a,hopeful4a,proud4a,strong4a,knowledge4a,moral4a,inspiring4a,angry4b,afraid4b,hopeful4b,proud4b,strong4b,knowledge4b,moral4b,inspiring4b,angry5a,afraid5a,hopeful5a,proud5a,strong5a,knowledge5a,moral5a,inspiring5a,angry5b,afraid5b,hopeful5b,proud5b,strong5b,knowledge5b,moral5b,inspiring5b,angry6a,afraid6a,hopeful6a,proud6a,strong6a,knowledge6a,moral6a,inspiring6a,angry6b,afraid6b,hopeful6b,proud6b,strong6b,knowledge6b,moral6b,inspiring6b,angry7a,afraid7a,hopeful7a,proud7a,strong7a,knowledge7a,moral7a,inspiring7a,angry7b,afraid7b,hopeful7b,proud7b,strong7b,knowledge7b,moral7b,inspiring7b,angry8a,afraid8a,hopeful8a,proud8a,strong8a,knowledge8a,moral8a,inspiring8a,angry8b,afraid8b,hopeful8b,proud8b,strong8b,knowledge8b,moral8b,inspiring8b,angry9a,afraid9a,hopeful9a,proud9a,strong9a,knowledge9a,moral9a,inspiring9a,angry9b,afraid9b,hopeful9b,proud9b,strong9b,knowledge9b,moral9b,inspiring9b,angry10a,afraid10a,hopeful10a,proud10a,strong10a,knowledge10a,moral10a,inspiring10a,angry10b,afraid10b,hopeful10b,proud10b,strong10b,knowledge10b,moral10b,inspiring10b,confused_text,comments_text,mturk_code,rand_1_assignment,rand_2_assignment,rand_3_assignment,rand_4_assignment,rand_5_assignment,rand_6_assignment,rand_7_assignment,rand_8_assignment,rand_9_assignment,rand_10_assignment
2019-09-22 04:16:34,2019-09-22 04:25:54,IP Address,68.10.30.113,100,559,True,2019-09-22 04:25:54,R_u4A75vPil9nx2fL,,,,,36.7646026611328125,-76.34079742431640625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,No - not confused,Thank you,734804,2,3,1,3,3,2,1,2,2,1
2019-09-22 04:07:53,2019-09-22 04:27:38,IP Address,172.101.39.165,100,1184,True,2019-09-22 04:27:39,R_2R9XR7QFn3iQYfr,,,,,43.631805419921875,-70.27089691162109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,I was not confused at any part of this study. I hope.,,970096,1,2,1,3,1,2,3,1,1,3
2019-09-22 04:08:58,2019-09-22 04:29:19,IP Address,173.81.176.69,100,1220,True,2019-09-22 04:29:20,R_29c6BmhffnJyHM5,,,,,38.789703369140625,-81.33029937744140625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,No,No,682371,1,1,1,3,2,1,1,3,2,2
2019-09-22 04:31:03,2019-09-22 04:36:40,IP Address,99.101.39.20,100,336,True,2019-09-22 04:36:40,R_2tFmWfMhdDLZ3Su,,,,,30.051605224609375,-95.470703125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,,,,,,,,,No.,Unavailable,641169,1,2,1,3,2,3,2,3,3,1
2019-09-22 04:34:30,2019-09-22 04:39:37,IP Address,45.29.233.185,100,306,True,2019-09-22 04:39:37,R_2aazsPBXqO4j1gk,,,,,36.8321075439453125,-119.8249969482421875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,"I don't have a clue.. ",Good survey.,820010,2,1,1,2,3,3,3,1,1,3
2019-09-22 04:32:33,2019-09-22 04:39:51,IP Address,84.78.247.192,100,437,True,2019-09-22 04:39:51,R_3CWrvB2Q2qfAhKG,,,,,40.414306640625,-3.70159912109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,No,,373223,3,1,1,3,3,1,2,2,1,2
2019-09-22 04:34:21,2019-09-22 04:42:26,IP Address,50.35.58.222,100,485,True,2019-09-22 04:42:26,R_2B3xagTPdYrWaMl,,,,,48.1829986572265625,-122.1136016845703125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,"No it was very clear. ",,303051,2,3,2,3,3,2,1,2,1,1
2019-09-22 04:34:03,2019-09-22 04:42:45,IP Address,100.7.52.238,100,521,True,2019-09-22 04:42:45,R_2tnV4EB0YNk4bHk,,,,,37.48150634765625,-77.64189910888671875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,No,None,994322,3,1,2,3,2,2,3,3,1,3
2019-09-22 04:41:20,2019-09-22 04:48:28,IP Address,71.183.84.183,100,427,True,2019-09-22 04:48:29,R_paCDlX2EfCclhgB,,,,,41.0117950439453125,-73.8665008544921875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,"No, but it was strange to see the same clip twice, subtly altered.",no,882486,3,1,1,3,2,1,1,1,3,3
2019-09-22 04:42:48,2019-09-22 04:49:56,IP Address,70.190.71.6,100,428,True,2019-09-22 04:49:57,R_w1yqans0CMhBk2J,,,,,33.3874969482421875,-111.85070037841796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Nope,,781231,1,1,3,3,2,2,3,2,3,3
2019-09-22 04:34:36,2019-09-22 04:54:19,IP Address,209.58.142.161,100,1182,True,2019-09-22 04:54:19,R_1K3TYjdQe5VctMz,,,,,37.87530517578125,-122.0702972412109375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,None.,None.,641734,2,3,1,1,1,2,2,2,3,2
2019-09-22 04:39:06,2019-09-22 04:56:46,IP Address,117.3.63.252,100,1059,True,2019-09-22 04:56:46,R_3UbfWE6ofq8krDz,,,,,11.22760009765625,108.72369384765625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,,,,,,,,,Statement B,Statement A,Statement B,Statement A,Statement B,Statement A,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement A,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement A,Statement B,,,,,,,,,I love this survey,"I hope I can meet trump ",403007,3,2,1,1,1,1,2,2,1,2
2019-09-22 04:35:52,2019-09-22 05:02:22,IP Address,98.242.211.159,100,1590,True,2019-09-22 05:02:23,R_3MlJJwDAdDQjyPr,,,,,26.1858062744140625,-80.23999786376953125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,no,"very easy to understand, thank you",376117,3,3,1,2,3,1,3,2,2,3
2019-09-22 04:56:33,2019-09-22 05:02:23,IP Address,96.246.214.157,100,350,True,2019-09-22 05:02:24,R_3JmCVJEdPSJq2kW,,,,,40.763702392578125,-73.769500732421875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,no,none,228068,2,3,1,1,1,2,1,3,2,1
2019-09-22 04:58:49,2019-09-22 05:07:05,IP Address,173.61.70.227,100,496,True,2019-09-22 05:07:05,R_56noMmw2Fddu9jz,,,,,39.9463958740234375,-75.05169677734375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,"Considering the clips and statements stated similar things, it was hard to answer some of the questions especially which one made you feel more afraid.  ",,508184,3,3,3,1,3,2,2,3,1,1
2019-09-22 04:57:52,2019-09-22 05:08:43,IP Address,75.189.5.170,100,651,True,2019-09-22 05:08:43,R_3ehnaIbDb0vt8gw,,,,,33.913299560546875,-80.35870361328125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,no,thank you,415329,3,2,3,2,1,1,3,2,2,2
2019-09-22 04:59:07,2019-09-22 05:09:00,IP Address,24.20.114.74,100,592,True,2019-09-22 05:09:00,R_21d3FnqkFHBJx4J,,,,,44.06829833984375,-123.07630157470703125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,"I found one of the political statements confusing, but I wasn't confused by the survey itself.",,378442,1,3,2,3,3,2,1,3,3,2
2019-09-22 04:42:37,2019-09-22 05:09:50,IP Address,50.105.120.182,100,1633,True,2019-09-22 05:09:50,R_Dpc9UQYcQpaShCp,,,,,43.02630615234375,-82.92980194091796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,"Just that it was hard to distinguish any great differences between the audio, but I did the best I could!","Maybe have  different leaders saying basicly the same thing, these sounded really similar and I knew it was Obama in most of them. ",772632,1,1,2,2,2,3,3,2,2,1
2019-09-22 04:59:39,2019-09-22 05:10:07,IP Address,216.67.113.151,100,627,True,2019-09-22 05:10:07,R_YSO1i6QhAN598MV,,,,,60.4817962646484375,-151.13580322265625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,They were saying almost the same thing in either of the two choices so it was difficult to pick one that made me angrier or more hopeful than the other,The videos in the survey didn't work at all,746848,2,1,2,1,2,2,2,2,3,3
2019-09-22 05:08:53,2019-09-22 05:17:33,IP Address,129.137.96.14,100,519,True,2019-09-22 05:17:34,R_ZCuKkEaIMQtvuLL,,,,,39.1667938232421875,-84.53820037841796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,no,,968306,3,1,1,1,1,3,3,1,3,2
